Date,Product,Region,Quantity,Unit_Price,Discount,Total_Sales
2023-08-07,Keyboard,South,4,553,15,1880.2
2023-08-07,Monitor,East,4,860,10,3096.0
2023-08-07,Keyboard,South,6,1159,0,6954.0
2023-08-07,Monitor,North,4,1093,5,4153.4
2023-08-07,Headphones,West,11,297,5,3103.6499999999996
2023-08-07,Monitor,North,12,608,5,6931.2
2023-08-07,Laptop,South,7,599,10,3773.7000000000003
2023-08-08,Keyboard,North,19,1224,5,22093.2
2023-08-08,Keyboard,West,10,149,5,1415.5
2023-08-08,Monitor,West,17,163,20,2216.8
2023-08-08,Keyboard,West,1,926,20,740.8000000000001
2023-08-09,Mouse,East,18,927,0,16686.0
2023-08-09,Laptop,East,1,578,15,491.3
2023-08-09,Headphones,South,7,1429,5,9502.85
2023-08-09,Monitor,West,19,429,10,7335.900000000001
2023-08-09,Mouse,East,11,512,10,5068.8
2023-08-09,Monitor,East,10,814,0,8140.0
2023-08-10,Laptop,West,2,1359,15,2310.2999999999997
2023-08-10,Monitor,North,10,463,5,4398.5
2023-08-10,Laptop,North,9,1417,5,12115.349999999999
2023-08-10,Headphones,South,16,1280,0,20480.0
2023-08-11,Mouse,East,9,355,5,3035.25
2023-08-11,Mouse,North,2,31,0,62.0
2023-08-11,Monitor,South,9,541,0,4869.0
2023-08-11,Mouse,West,7,79,5,525.35
2023-08-11,Laptop,East,4,1451,10,5223.6
2023-08-11,Mouse,East,14,1237,20,13854.400000000001
2023-08-12,Headphones,West,7,299,20,1674.4
2023-08-12,Mouse,South,14,693,5,9216.9
2023-08-12,Monitor,South,6,55,20,264.0
2023-08-12,Monitor,South,14,658,20,7369.6
2023-08-12,Monitor,West,1,960,15,816.0
2023-08-12,Monitor,South,6,214,20,1027.2
2023-08-13,Keyboard,North,4,680,10,2448.0
2023-08-13,Monitor,West,17,1024,20,13926.400000000001
2023-08-13,Monitor,North,9,1353,15,10350.449999999999
2023-08-13,Mouse,North,13,391,10,4574.7
2023-08-13,Keyboard,North,3,804,15,2050.2
2023-08-14,Headphones,East,3,1244,20,2985.6000000000004
2023-08-14,Laptop,East,2,856,15,1455.2
2023-08-14,Keyboard,North,8,1290,0,10320.0
2023-08-14,Monitor,West,11,585,10,5791.5
2023-08-14,Headphones,South,16,630,15,8568.0
2023-08-15,Laptop,East,15,148,0,2220.0
2023-08-15,Mouse,North,6,27,20,129.6
2023-08-15,Keyboard,North,3,207,10,558.9
2023-08-15,Headphones,East,12,1247,15,12719.4
2023-08-15,Headphones,West,9,262,10,2122.2000000000003
2023-08-16,Headphones,East,13,207,0,2691.0
2023-08-16,Monitor,West,15,896,10,12096.0
2023-08-16,Keyboard,West,8,877,10,6314.400000000001
2023-08-16,Mouse,East,11,1120,15,10472.0
2023-08-16,Laptop,West,19,771,10,13184.1
2023-08-17,Keyboard,South,10,430,10,3870.0
2023-08-17,Mouse,East,19,1491,15,24079.649999999998
2023-08-17,Laptop,South,1,1275,10,1147.5
2023-08-17,Monitor,South,15,395,10,5332.5
2023-08-17,Headphones,West,12,671,10,7246.8
2023-08-17,Keyboard,North,5,65,20,260.0
2023-08-18,Headphones,North,4,1118,0,4472.0
2023-08-18,Mouse,East,9,1258,20,9057.6
2023-08-18,Mouse,West,11,386,0,4246.0
2023-08-19,Laptop,South,19,884,15,14276.6
2023-08-19,Keyboard,South,17,982,15,14189.9
2023-08-19,Headphones,North,15,641,0,9615.0
2023-08-19,Keyboard,South,10,526,20,4208.0
2023-08-20,Mouse,South,10,1321,0,13210.0
2023-08-20,Mouse,North,9,349,5,2983.95
2023-08-20,Laptop,East,16,400,5,6080.0
2023-08-20,Keyboard,West,1,532,15,452.2
2023-08-20,Headphones,West,2,932,15,1584.3999999999999
2023-08-20,Keyboard,South,4,90,5,342.0
2023-08-21,Headphones,East,8,939,10,6760.8
2023-08-21,Monitor,South,11,1326,0,14586.0
2023-08-21,Mouse,West,16,1398,10,20131.2
2023-08-22,Monitor,North,17,323,5,5216.45
2023-08-22,Laptop,West,11,1109,15,10369.15
2023-08-22,Monitor,South,4,1133,20,3625.6000000000004
2023-08-22,Headphones,North,13,409,15,4519.45
2023-08-22,Keyboard,North,18,626,20,9014.4
2023-08-23,Mouse,North,10,1272,15,10812.0
2023-08-23,Keyboard,East,9,1289,20,9280.800000000001
2023-08-23,Monitor,East,1,766,20,612.8000000000001
2023-08-24,Monitor,East,12,293,10,3164.4
2023-08-24,Keyboard,South,12,441,20,4233.6
2023-08-24,Mouse,North,12,397,10,4287.6
2023-08-24,Monitor,East,18,1239,0,22302.0
2023-08-25,Headphones,West,2,1215,5,2308.5
2023-08-25,Laptop,East,16,1455,15,19788.0
2023-08-25,Keyboard,East,17,284,5,4586.599999999999
2023-08-25,Headphones,South,5,746,20,2984.0
2023-08-26,Headphones,West,10,1294,5,12293.0
2023-08-26,Headphones,East,15,1430,10,19305.0
2023-08-26,Mouse,West,15,54,15,688.5
2023-08-26,Headphones,North,19,1110,5,20035.5
2023-08-27,Monitor,East,3,576,20,1382.4
2023-08-27,Keyboard,West,9,353,20,2541.6000000000004
2023-08-27,Headphones,North,7,34,5,226.1
2023-08-27,Laptop,South,17,1471,0,25007.0
2023-08-27,Mouse,East,16,971,0,15536.0
2023-08-27,Laptop,South,12,1388,0,16656.0
2023-08-28,Mouse,South,16,956,15,13001.6
2023-08-28,Laptop,East,11,153,20,1346.4
2023-08-28,Keyboard,North,18,1233,20,17755.2
2023-08-28,Keyboard,South,18,1358,15,20777.399999999998
2023-08-28,Laptop,West,19,1099,10,18792.9
2023-08-28,Laptop,West,1,1111,0,1111.0
2023-08-29,Keyboard,South,8,1475,20,9440.0
2023-08-29,Headphones,North,18,386,5,6600.599999999999
2023-08-29,Mouse,South,13,1413,15,15613.65
2023-08-29,Headphones,South,15,1482,10,20007.0
2023-08-30,Keyboard,East,14,1057,20,11838.400000000001
2023-08-30,Monitor,West,9,724,10,5864.400000000001
2023-08-30,Keyboard,East,19,95,15,1534.25
2023-08-30,Monitor,West,1,934,15,793.9
2023-08-30,Keyboard,West,17,1080,5,17442.0
2023-08-31,Mouse,East,3,1211,20,2906.4
2023-08-31,Monitor,South,16,559,10,8049.6
2023-08-31,Monitor,North,14,859,15,10222.1
2023-08-31,Headphones,South,8,104,0,832.0
2023-08-31,Laptop,North,6,682,10,3682.8
2023-09-01,Keyboard,East,13,510,5,6298.5
2023-09-01,Laptop,North,7,938,10,5909.400000000001
2023-09-01,Headphones,West,18,1131,10,18322.2
2023-09-01,Keyboard,South,7,1093,15,6503.349999999999
2023-09-01,Keyboard,South,9,264,20,1900.8000000000002
2023-09-02,Headphones,South,8,131,20,838.4000000000001
2023-09-02,Headphones,North,5,648,15,2754.0
2023-09-02,Laptop,West,9,77,5,658.35
2023-09-03,Keyboard,North,6,921,20,4420.8
2023-09-03,Keyboard,South,2,1211,10,2179.8
2023-09-03,Headphones,East,1,165,0,165.0
2023-09-04,Headphones,West,13,1078,0,14014.0
2023-09-04,Monitor,North,13,527,10,6165.900000000001
2023-09-04,Mouse,North,16,240,10,3456.0
2023-09-04,Keyboard,North,16,1225,10,17640.0
2023-09-04,Laptop,North,10,500,5,4750.0
2023-09-04,Monitor,West,18,364,20,5241.6
2023-09-05,Headphones,South,6,892,10,4816.8
2023-09-05,Mouse,South,18,975,15,14917.5
2023-09-05,Headphones,North,15,535,0,8025.0
2023-09-05,Headphones,North,4,1252,10,4507.2
2023-09-05,Laptop,West,5,266,20,1064.0
2023-09-05,Monitor,East,18,642,5,10978.199999999999
2023-09-05,Headphones,North,4,957,20,3062.4
2023-09-06,Headphones,East,9,1051,10,8513.1
2023-09-06,Laptop,South,11,504,20,4435.2
2023-09-06,Mouse,North,4,395,20,1264.0
2023-09-06,Monitor,North,10,92,15,782.0
2023-09-07,Monitor,East,7,1194,20,6686.400000000001
2023-09-07,Mouse,East,5,754,0,3770.0
2023-09-07,Mouse,West,12,1226,0,14712.0
2023-09-07,Headphones,South,13,890,15,9834.5
2023-09-08,Keyboard,South,3,613,10,1655.1000000000001
2023-09-08,Monitor,West,5,998,10,4491.0
2023-09-08,Monitor,East,15,1361,0,20415.0
2023-09-08,Monitor,East,12,970,10,10476.0
2023-09-09,Keyboard,South,4,486,0,1944.0
2023-09-09,Laptop,West,15,1033,10,13945.5
2023-09-09,Mouse,West,16,614,5,9332.8
2023-09-10,Headphones,North,7,1198,5,7966.7
2023-09-10,Mouse,West,6,933,20,4478.400000000001
2023-09-10,Laptop,East,17,705,10,10786.5
2023-09-11,Keyboard,South,2,1327,10,2388.6
2023-09-11,Keyboard,South,14,966,5,12847.8
2023-09-11,Headphones,South,7,1265,10,7969.5
2023-09-11,Keyboard,West,16,1102,0,17632.0
2023-09-12,Laptop,North,8,1355,15,9214.0
2023-09-12,Keyboard,East,3,256,10,691.2
2023-09-12,Laptop,East,16,1273,15,17312.8
2023-09-12,Laptop,East,11,1341,20,11800.800000000001
2023-09-12,Laptop,South,4,184,0,736.0
2023-09-12,Keyboard,East,17,1475,20,20060.0
2023-09-12,Keyboard,West,15,1489,10,20101.5
2023-09-13,Headphones,North,17,911,15,13163.949999999999
2023-09-13,Mouse,South,14,1378,10,17362.8
2023-09-13,Mouse,West,8,406,20,2598.4
2023-09-13,Laptop,South,8,371,20,2374.4
2023-09-13,Monitor,North,13,1044,5,12893.4
2023-09-13,Monitor,South,2,1125,20,1800.0
2023-09-14,Laptop,South,14,411,10,5178.6
2023-09-14,Mouse,North,5,993,0,4965.0
2023-09-14,Headphones,West,3,325,5,926.25
2023-09-14,Laptop,East,17,867,5,14002.05
2023-09-14,Mouse,West,7,881,0,6167.0
2023-09-14,Laptop,North,5,467,10,2101.5
2023-09-14,Laptop,North,8,728,5,5532.8
2023-09-15,Mouse,North,11,631,5,6593.95
2023-09-15,Headphones,South,14,549,0,7686.0
2023-09-15,Laptop,North,4,1303,20,4169.6
2023-09-16,Keyboard,East,1,303,5,287.84999999999997
2023-09-16,Laptop,East,4,337,5,1280.6
2023-09-16,Mouse,South,17,32,5,516.8
2023-09-16,Headphones,North,5,190,20,760.0
2023-09-17,Laptop,East,18,938,10,15195.6
2023-09-17,Mouse,South,4,90,5,342.0
2023-09-17,Mouse,East,8,601,5,4567.599999999999
2023-09-17,Laptop,West,14,71,5,944.3
2023-09-18,Headphones,North,14,540,10,6804.0
2023-09-18,Monitor,South,19,710,15,11466.5
2023-09-18,Keyboard,South,8,1108,0,8864.0
2023-09-18,Laptop,West,15,102,0,1530.0
2023-09-18,Monitor,East,11,1255,20,11044.0
2023-09-19,Laptop,South,2,1201,5,2281.9
2023-09-19,Mouse,North,6,417,0,2502.0
2023-09-19,Keyboard,West,19,588,15,9496.199999999999
2023-09-19,Mouse,East,18,916,15,14014.8
2023-09-19,Headphones,North,6,340,10,1836.0
2023-09-20,Keyboard,North,16,511,10,7358.400000000001
2023-09-20,Headphones,South,8,557,15,3787.6
2023-09-20,Laptop,West,10,190,0,1900.0
2023-09-21,Keyboard,East,7,712,15,4236.4
2023-09-21,Mouse,South,13,471,10,5510.7
2023-09-21,Mouse,South,18,144,0,2592.0
2023-09-22,Monitor,South,9,1383,0,12447.0
2023-09-22,Headphones,South,6,230,5,1311.0
2023-09-22,Headphones,North,13,410,15,4530.5
2023-09-22,Keyboard,South,1,994,15,844.9
2023-09-22,Headphones,East,5,1173,5,5571.75
2023-09-22,Laptop,West,6,1377,20,6609.6
2023-09-22,Mouse,East,15,598,20,7176.0
2023-09-23,Laptop,North,9,602,10,4876.2
2023-09-23,Mouse,West,18,1086,0,19548.0
2023-09-23,Laptop,North,14,1223,5,16265.9
2023-09-23,Mouse,South,4,936,15,3182.4
2023-09-24,Laptop,South,19,1234,5,22273.7
2023-09-24,Keyboard,West,12,75,0,900.0
2023-09-24,Keyboard,West,17,206,5,3326.8999999999996
2023-09-25,Mouse,East,4,133,20,425.6
2023-09-25,Laptop,East,1,734,5,697.3
2023-09-25,Laptop,North,16,446,20,5708.8
2023-09-25,Laptop,North,8,385,0,3080.0
2023-09-26,Headphones,North,2,1395,0,2790.0
2023-09-26,Monitor,South,9,855,0,7695.0
2023-09-26,Laptop,North,18,387,5,6617.7
2023-09-27,Headphones,North,18,714,20,10281.6
2023-09-27,Mouse,North,17,293,5,4731.95
2023-09-27,Monitor,North,13,1125,0,14625.0
2023-09-27,Laptop,South,17,176,15,2543.2
2023-09-27,Mouse,East,15,126,15,1606.5
2023-09-28,Headphones,East,15,1007,20,12084.0
2023-09-28,Keyboard,South,14,111,0,1554.0
2023-09-28,Mouse,West,3,469,0,1407.0
2023-09-29,Keyboard,North,12,607,0,7284.0
2023-09-29,Keyboard,East,17,586,5,9463.9
2023-09-29,Keyboard,West,4,1089,15,3702.6
2023-09-29,Headphones,South,1,580,0,580.0
2023-09-30,Mouse,West,7,879,15,5230.05
2023-09-30,Laptop,South,11,685,5,7158.25
2023-09-30,Laptop,South,13,743,10,8693.1
2023-09-30,Monitor,West,11,417,15,3898.95
2023-10-01,Monitor,South,12,800,5,9120.0
2023-10-01,Monitor,South,16,1015,5,15428.0
2023-10-01,Mouse,North,15,1248,0,18720.0
2023-10-02,Mouse,West,14,918,15,10924.199999999999
2023-10-02,Mouse,West,4,97,10,349.2
2023-10-02,Mouse,West,14,1177,20,13182.400000000001
2023-10-02,Monitor,South,18,543,15,8307.9
2023-10-02,Keyboard,South,19,1114,10,19049.4
2023-10-02,Monitor,East,11,376,10,3722.4
2023-10-03,Keyboard,East,3,397,20,952.8000000000001
2023-10-03,Headphones,North,9,1314,10,10643.4
2023-10-03,Headphones,South,17,1197,20,16279.2
2023-10-03,Headphones,North,11,441,5,4608.45
2023-10-03,Headphones,East,14,1057,5,14058.099999999999
2023-10-03,Monitor,South,12,138,5,1573.1999999999998
2023-10-03,Laptop,South,17,982,10,15024.6
2023-10-04,Monitor,East,4,957,20,3062.4
2023-10-04,Mouse,South,4,869,20,2780.8
2023-10-04,Keyboard,South,12,1124,5,12813.599999999999
2023-10-05,Headphones,East,11,1490,0,16390.0
2023-10-05,Monitor,North,2,539,5,1024.1
2023-10-05,Keyboard,West,4,488,15,1659.2
2023-10-05,Monitor,North,10,479,20,3832.0
2023-10-06,Headphones,South,12,1349,15,13759.8
2023-10-06,Laptop,North,6,1337,20,6417.6
2023-10-06,Monitor,South,12,1418,5,16165.199999999999
2023-10-06,Laptop,East,18,1337,10,21659.4
2023-10-07,Headphones,West,6,76,0,456.0
2023-10-07,Keyboard,South,12,1341,10,14482.800000000001
2023-10-07,Mouse,South,10,563,5,5348.5
2023-10-07,Mouse,North,11,810,5,8464.5
2023-10-08,Monitor,West,7,1275,0,8925.0
2023-10-08,Headphones,South,18,706,0,12708.0
2023-10-08,Headphones,South,3,454,5,1293.8999999999999
2023-10-09,Mouse,South,8,328,5,2492.7999999999997
2023-10-09,Monitor,North,11,213,5,2225.85
2023-10-09,Mouse,West,1,962,20,769.6
2023-10-09,Laptop,West,10,934,5,8873.0
2023-10-09,Headphones,South,19,973,10,16638.3
2023-10-09,Laptop,West,2,1036,5,1968.3999999999999
2023-10-09,Laptop,West,5,1453,20,5812.0
2023-10-10,Headphones,East,8,910,5,6916.0
2023-10-10,Mouse,East,12,917,10,9903.6
2023-10-10,Monitor,West,18,608,20,8755.2
2023-10-10,Monitor,South,5,301,5,1429.75
2023-10-10,Monitor,West,8,273,15,1856.3999999999999
2023-10-11,Headphones,North,5,1373,15,5835.25
2023-10-11,Headphones,North,14,1221,5,16239.3
2023-10-11,Monitor,West,3,274,15,698.6999999999999
2023-10-12,Laptop,West,11,45,20,396.0
2023-10-12,Headphones,East,16,1280,20,16384.0
2023-10-12,Laptop,East,7,480,10,3024.0
2023-10-12,Headphones,East,4,635,20,2032.0
2023-10-12,Mouse,North,12,376,0,4512.0
2023-10-12,Monitor,North,12,969,15,9883.8
2023-10-12,Monitor,West,3,216,5,615.6
2023-10-13,Headphones,East,10,1408,5,13376.0
2023-10-13,Keyboard,South,6,855,20,4104.0
2023-10-13,Laptop,East,9,1243,20,8949.6
2023-10-13,Keyboard,South,11,396,20,3484.8
2023-10-14,Keyboard,South,19,541,15,8737.15
2023-10-14,Monitor,East,18,867,15,13265.1
2023-10-14,Laptop,East,12,1463,20,14044.800000000001
2023-10-14,Keyboard,North,18,958,10,15519.6
2023-10-14,Laptop,East,2,124,15,210.79999999999998
2023-10-14,Headphones,North,13,453,15,5005.65
2023-10-14,Mouse,West,12,1112,5,12676.8
2023-10-15,Laptop,East,17,387,10,5921.1
2023-10-15,Keyboard,West,3,1213,5,3457.0499999999997
2023-10-15,Laptop,South,6,938,15,4783.8
2023-10-15,Laptop,East,9,855,5,7310.25
2023-10-16,Keyboard,East,2,708,15,1203.6
2023-10-16,Mouse,West,15,930,10,12555.0
2023-10-16,Monitor,West,12,945,15,9639.0
2023-10-17,Laptop,South,18,1036,5,17715.6
2023-10-17,Monitor,North,12,1354,20,12998.400000000001
2023-10-17,Monitor,East,12,1458,5,16621.2
2023-10-17,Headphones,West,15,170,15,2167.5
2023-10-17,Headphones,North,15,1188,5,16929.0
2023-10-18,Headphones,East,13,1445,15,15967.25
2023-10-18,Monitor,West,19,384,15,6201.599999999999
2023-10-18,Laptop,West,4,565,5,2147.0
2023-10-18,Headphones,East,10,1011,5,9604.5
2023-10-18,Laptop,North,7,472,5,3138.7999999999997
2023-10-18,Mouse,South,6,1487,10,8029.8
2023-10-18,Headphones,West,1,623,0,623.0
2023-10-19,Headphones,North,9,1188,20,8553.6
2023-10-19,Mouse,North,8,1214,10,8740.800000000001
2023-10-19,Monitor,South,1,1035,0,1035.0
2023-10-19,Headphones,East,17,1421,15,20533.45
2023-10-19,Mouse,East,6,916,5,5221.2
2023-10-19,Keyboard,North,16,1281,15,17421.6
2023-10-19,Monitor,South,5,651,20,2604.0
2023-10-20,Laptop,North,19,1427,0,27113.0
2023-10-20,Laptop,North,3,1469,20,3525.6000000000004
2023-10-20,Keyboard,North,8,1366,0,10928.0
2023-10-20,Headphones,South,13,74,15,817.6999999999999
2023-10-21,Monitor,North,2,1227,10,2208.6
2023-10-21,Headphones,North,17,220,0,3740.0
2023-10-21,Headphones,South,19,230,5,4151.5
2023-10-21,Mouse,East,9,1060,10,8586.0
2023-10-21,Mouse,East,4,1062,0,4248.0
2023-10-21,Headphones,East,18,1416,10,22939.2
2023-10-22,Monitor,West,13,1431,0,18603.0
2023-10-22,Headphones,South,12,215,20,2064.0
2023-10-22,Laptop,West,19,33,20,501.6
2023-10-23,Mouse,North,19,799,5,14421.949999999999
2023-10-23,Laptop,South,11,1322,0,14542.0
2023-10-23,Laptop,East,9,290,15,2218.5
2023-10-23,Monitor,North,3,814,10,2197.8
2023-10-24,Monitor,West,1,744,0,744.0
2023-10-24,Headphones,North,10,1090,10,9810.0
2023-10-24,Keyboard,West,7,911,5,6058.15
2023-10-24,Keyboard,West,18,698,0,12564.0
2023-10-24,Headphones,South,12,841,5,9587.4
2023-10-24,Monitor,South,6,530,0,3180.0
2023-10-24,Keyboard,North,14,1243,10,15661.800000000001
2023-10-25,Mouse,North,14,177,15,2106.2999999999997
2023-10-25,Monitor,West,12,213,10,2300.4
2023-10-25,Monitor,North,6,1354,15,6905.4
2023-10-25,Laptop,North,7,1394,15,8294.3
2023-10-25,Mouse,North,12,197,5,2245.7999999999997
2023-10-26,Monitor,East,18,469,5,8019.9
2023-10-26,Monitor,South,17,1239,0,21063.0
2023-10-26,Keyboard,West,7,138,5,917.6999999999999
2023-10-26,Mouse,South,13,333,10,3896.1
2023-10-26,Mouse,West,15,1121,5,15974.25
2023-10-26,Headphones,South,3,534,5,1521.8999999999999
2023-10-27,Keyboard,North,12,1136,0,13632.0
2023-10-27,Headphones,West,2,1047,5,1989.3
2023-10-27,Laptop,West,6,344,5,1960.8
2023-10-27,Laptop,East,13,742,20,7716.8
2023-10-27,Monitor,West,3,278,15,708.9
2023-10-28,Headphones,West,16,329,10,4737.6
2023-10-28,Monitor,North,8,480,15,3264.0
2023-10-28,Headphones,East,6,1463,0,8778.0
2023-10-29,Laptop,North,2,199,5,378.09999999999997
2023-10-29,Monitor,West,11,493,10,4880.7
2023-10-29,Keyboard,East,12,747,20,7171.200000000001
2023-10-29,Monitor,East,7,1056,0,7392.0
2023-10-29,Laptop,North,13,1311,20,13634.400000000001
2023-10-30,Laptop,North,8,1379,20,8825.6
2023-10-30,Keyboard,East,5,749,10,3370.5
2023-10-30,Headphones,West,10,1159,5,11010.5
2023-10-30,Keyboard,West,11,1280,20,11264.0
2023-10-31,Laptop,East,2,483,0,966.0
2023-10-31,Monitor,East,7,414,20,2318.4
2023-10-31,Keyboard,South,6,1209,5,6891.299999999999
2023-10-31,Monitor,North,15,388,20,4656.0
2023-11-01,Laptop,West,1,1282,20,1025.6000000000001
2023-11-01,Mouse,South,5,498,5,2365.5
2023-11-01,Mouse,East,16,1343,5,20413.6
2023-11-01,Laptop,West,6,182,5,1037.3999999999999
2023-11-01,Monitor,South,13,700,10,8190.0
2023-11-01,Headphones,East,7,1344,15,7996.8
2023-11-01,Headphones,East,13,942,5,11633.699999999999
2023-11-02,Headphones,East,6,472,15,2407.2
2023-11-02,Mouse,North,15,243,5,3462.75
2023-11-02,Keyboard,North,19,1082,15,17474.3
2023-11-02,Keyboard,West,11,116,5,1212.2
2023-11-03,Keyboard,North,7,754,5,5014.099999999999
2023-11-03,Keyboard,West,11,1154,5,12059.3
2023-11-03,Keyboard,North,3,1334,15,3401.7
2023-11-03,Laptop,North,11,615,10,6088.5
2023-11-03,Keyboard,South,18,145,15,2218.5
2023-11-04,Mouse,North,9,277,5,2368.35
2023-11-04,Monitor,South,10,1157,15,9834.5
2023-11-04,Monitor,South,17,857,0,14569.0
2023-11-04,Keyboard,South,5,1025,5,4868.75
2023-11-04,Headphones,North,13,1389,15,15348.449999999999
2023-11-04,Mouse,West,5,290,10,1305.0
2023-11-04,Laptop,West,5,278,15,1181.5
2023-11-05,Keyboard,North,2,457,10,822.6
2023-11-05,Mouse,South,6,1217,0,7302.0
2023-11-05,Keyboard,West,8,648,20,4147.2
2023-11-05,Keyboard,South,8,1101,5,8367.6
2023-11-05,Laptop,North,16,1314,5,19972.8
2023-11-05,Mouse,North,16,1127,20,14425.6
2023-11-05,Headphones,South,7,1450,0,10150.0
2023-11-06,Monitor,West,6,178,20,854.4000000000001
2023-11-06,Laptop,North,9,1292,10,10465.2
2023-11-06,Headphones,South,19,1007,15,16263.05
2023-11-06,Headphones,North,10,1085,15,9222.5
2023-11-06,Laptop,East,14,853,0,11942.0
2023-11-06,Laptop,North,1,861,5,817.9499999999999
2023-11-06,Monitor,North,3,25,20,60.0
2023-11-07,Headphones,South,18,1045,15,15988.5
2023-11-07,Headphones,West,7,555,15,3302.25
2023-11-07,Laptop,North,17,782,0,13294.0
2023-11-07,Headphones,West,13,124,10,1450.8
2023-11-08,Monitor,North,13,468,5,5779.8
2023-11-08,Keyboard,West,4,35,10,126.0
2023-11-08,Laptop,East,15,931,0,13965.0
2023-11-08,Mouse,East,1,134,15,113.89999999999999
2023-11-08,Keyboard,North,3,416,5,1185.6
2023-11-09,Mouse,South,7,316,5,2101.4
2023-11-09,Mouse,East,7,334,10,2104.2000000000003
2023-11-09,Monitor,East,17,180,20,2448.0
2023-11-09,Mouse,North,7,295,5,1961.75
2023-11-09,Headphones,West,13,1044,15,11536.199999999999
2023-11-10,Monitor,North,16,614,0,9824.0
2023-11-10,Headphones,West,19,638,20,9697.6
2023-11-10,Monitor,North,4,87,15,295.8
2023-11-10,Monitor,North,18,453,0,8154.0
2023-11-10,Mouse,South,2,1064,15,1808.8
2023-11-11,Headphones,South,17,1379,15,19926.55
2023-11-11,Keyboard,North,14,580,20,6496.0
2023-11-11,Mouse,West,16,257,10,3700.8
2023-11-11,Laptop,East,7,514,10,3238.2000000000003
2023-11-11,Monitor,South,19,1340,10,22914.0
2023-11-11,Keyboard,North,18,1431,15,21894.3
2023-11-12,Monitor,East,5,1380,5,6555.0
2023-11-12,Mouse,West,10,1214,0,12140.0
2023-11-12,Headphones,North,10,1476,0,14760.0
2023-11-12,Monitor,West,18,28,0,504.0
2023-11-12,Headphones,North,18,481,0,8658.0
2023-11-12,Mouse,North,15,279,5,3975.75
2023-11-12,Mouse,North,17,1215,10,18589.5
2023-11-13,Keyboard,South,10,339,20,2712.0
2023-11-13,Mouse,South,16,1004,0,16064.0
2023-11-13,Headphones,West,14,1135,15,13506.5
2023-11-13,Headphones,West,12,1141,15,11638.199999999999
2023-11-13,Headphones,South,5,946,20,3784.0
2023-11-14,Mouse,West,1,598,5,568.1
2023-11-14,Monitor,North,3,493,0,1479.0
2023-11-14,Headphones,South,9,405,10,3280.5
2023-11-15,Laptop,East,13,762,15,8420.1
2023-11-15,Keyboard,East,9,1488,0,13392.0
2023-11-15,Monitor,West,12,66,5,752.4
2023-11-15,Mouse,North,14,77,5,1024.1
2023-11-15,Monitor,South,11,1426,0,15686.0
2023-11-15,Mouse,North,7,1497,10,9431.1
2023-11-16,Keyboard,South,6,830,15,4233.0
2023-11-16,Mouse,North,10,735,0,7350.0
2023-11-16,Monitor,South,11,1397,5,14598.65
2023-11-16,Mouse,North,4,635,15,2159.0
2023-11-16,Monitor,South,18,510,20,7344.0
2023-11-16,Monitor,South,8,844,0,6752.0
2023-11-16,Keyboard,West,8,300,10,2160.0
2023-11-17,Keyboard,East,8,230,10,1656.0
2023-11-17,Mouse,East,19,701,20,10655.2
2023-11-17,Monitor,North,1,248,10,223.20000000000002
2023-11-17,Laptop,East,16,810,5,12312.0
2023-11-17,Monitor,West,5,125,15,531.25
2023-11-17,Headphones,North,17,1325,20,18020.0
2023-11-17,Headphones,West,1,810,0,810.0
2023-11-18,Mouse,South,16,570,0,9120.0
2023-11-18,Mouse,West,1,772,5,733.4
2023-11-18,Laptop,South,14,69,5,917.6999999999999
2023-11-18,Mouse,East,9,1115,15,8529.75
2023-11-18,Mouse,North,6,169,5,963.3
2023-11-19,Keyboard,South,19,963,5,17382.149999999998
2023-11-19,Laptop,North,9,1437,20,10346.400000000001
2023-11-19,Keyboard,North,15,1095,5,15603.75
2023-11-19,Laptop,North,2,1094,5,2078.6
2023-11-19,Mouse,East,6,150,5,855.0
2023-11-19,Keyboard,South,16,723,0,11568.0
2023-11-20,Keyboard,South,7,348,15,2070.6
2023-11-20,Monitor,North,3,670,0,2010.0
2023-11-20,Monitor,North,1,1134,15,963.9
2023-11-20,Headphones,South,12,352,0,4224.0
2023-11-20,Mouse,North,13,963,10,11267.1
2023-11-21,Keyboard,East,14,48,10,604.8000000000001
2023-11-21,Monitor,East,10,318,5,3021.0
2023-11-21,Laptop,West,19,789,5,14241.449999999999
2023-11-21,Keyboard,West,3,525,0,1575.0
2023-11-21,Laptop,North,3,877,5,2499.45
2023-11-21,Laptop,South,1,1448,10,1303.2
2023-11-22,Keyboard,South,12,375,15,3825.0
2023-11-22,Headphones,North,8,525,15,3570.0
2023-11-22,Keyboard,West,7,981,20,5493.6
2023-11-22,Laptop,North,11,1112,10,11008.800000000001
2023-11-23,Laptop,South,1,442,20,353.6
2023-11-23,Keyboard,West,11,1386,0,15246.0
2023-11-23,Mouse,West,9,558,10,4519.8
2023-11-23,Mouse,East,5,1101,20,4404.0
2023-11-23,Monitor,North,6,679,5,3870.2999999999997
2023-11-24,Mouse,North,6,1366,0,8196.0
2023-11-24,Laptop,East,5,32,10,144.0
2023-11-24,Monitor,West,19,1334,15,21544.1
2023-11-25,Mouse,South,7,1248,0,8736.0
2023-11-25,Keyboard,West,5,1147,0,5735.0
2023-11-25,Mouse,West,16,903,15,12280.8
2023-11-25,Headphones,North,10,570,0,5700.0
2023-11-25,Monitor,North,8,490,5,3724.0
2023-11-25,Headphones,West,18,823,0,14814.0
